Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (cm)","Genişlik (cm)","Yükseklik (cm)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,Markalar,"Blocksy Custom Data","Blocksy Variation Images","Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel"
1610,variation,"M22521-S6 - 45",,"Model M22521-S6 - 45",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,M22521-S6,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1611,variation,"QIADON-T1 - 39",,"Model QIADON-T1 - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,QIADON-T1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,39,,0
1612,variation,"QIADON-T1 - 40",,"Model QIADON-T1 - 40",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-T1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1613,variation,"QIADON-T1 - 41",,"Model QIADON-T1 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-T1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1614,variation,"QIADON-T1 - 42",,"Model QIADON-T1 - 42",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-T1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1615,variation,"QIADON-T1 - 43",,"Model QIADON-T1 - 43",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-T1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1616,variation,"QIADON-T1 - 44",,"Model QIADON-T1 - 44",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-T1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1617,variation,"QIADON-T1 - 45",,"Model QIADON-T1 - 45",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-T1,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1618,variation,"G505-S1 - 39",,"Model G505-S1 - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,G505-S1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,39,,0
1619,variation,"G505-S1 - 40",,"Model G505-S1 - 40",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,G505-S1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1620,variation,"G505-S1 - 41",,"Model G505-S1 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,4300,,,,,,,G505-S1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1621,variation,"G505-S1 - 42",,"Model G505-S1 - 42",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,G505-S1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1622,variation,"G505-S1 - 43",,"Model G505-S1 - 43",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,4300,,,,,,,G505-S1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1623,variation,"G505-S1 - 44",,"Model G505-S1 - 44",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,4300,,,,,,,G505-S1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1624,variation,"G505-S1 - 45",,"Model G505-S1 - 45",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,G505-S1,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1625,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 39",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,39,,0
1626,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1627,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 41",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1628,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 42",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1629,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 43",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1630,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 44",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1631,variation,,,"Bayyıldız Günlük Ayakkabı M23356 - 45",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3790,,,,,,,"M23356- S1",,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1639,variation,"M22001-S1 - 39",,"Bayyıldız Günlük Ayakkabı M22001 - 39",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,M22001-S1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,39,,0
1640,variation,"M22001-S1 - 40",,"Bayyıldız Günlük Ayakkabı M22001 - 40",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,3990,,,,,,,M22001-S1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1641,variation,"M22001-S1 - 41",,"Bayyıldız Günlük Ayakkabı M22001 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,M22001-S1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1642,variation,"M22001-S1 - 42",,"Bayyıldız Günlük Ayakkabı M22001 - 42",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,M22001-S1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1643,variation,"M22001-S1 - 43",,"Bayyıldız Günlük Ayakkabı M22001 - 43",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,M22001-S1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1644,variation,"M22001-S1 - 44",,"Bayyıldız Günlük Ayakkabı M22001 - 44",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,M22001-S1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1645,variation,"M22001-S1 - 45",,"Bayyıldız Günlük Ayakkabı M22001 - 45",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,M22001-S1,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1646,variation,"M23363-S1 - 39",,"Bayyıldız Günlük Ayakkabı M23363 - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,M23363-S1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,39,,0
1647,variation,"M23363-S1 - 40",,"Bayyıldız Günlük Ayakkabı M23363 - 40",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,M23363-S1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1648,variation,"M23363-S1 - 41",,"Bayyıldız Günlük Ayakkabı M23363 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3790,,,,,,,M23363-S1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1649,variation,"M23363-S1 - 42",,"Bayyıldız Günlük Ayakkabı M23363 - 42",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,3790,,,,,,,M23363-S1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1650,variation,"M23363-S1 - 43",,"Bayyıldız Günlük Ayakkabı M23363 - 43",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3790,,,,,,,M23363-S1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1651,variation,"M23363-S1 - 44",,"Bayyıldız Günlük Ayakkabı M23363 - 44",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3790,,,,,,,M23363-S1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1652,variation,"M23363-S1 - 45",,"Bayyıldız Günlük Ayakkabı M23363 - 45",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,M23363-S1,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1674,variation,,,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 40",1,0,visible,,,,,taxable,parent,0,-3,,0,0,,,,,0,,,4900,,,,,,,G501-1-Z1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1675,variation,,,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 41",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,4900,,,,,,,G501-1-Z1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1676,variation,,,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 42",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,4900,,,,,,,G501-1-Z1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1677,variation,,,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 43",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,4900,,,,,,,G501-1-Z1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1678,variation,,,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 44",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,4900,,,,,,,G501-1-Z1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1731,variation,"QIADON-M1 - 40",,"Bayyıldız Spor Ayakkabı QIADON-M1 - 40",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,QIADON-M1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1732,variation,"QIADON-M1 - 41",,"Bayyıldız Spor Ayakkabı QIADON-M1 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-M1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1733,variation,"QIADON-M1 - 42",,"Bayyıldız Spor Ayakkabı QIADON-M1 - 42",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,QIADON-M1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1734,variation,"QIADON-M1 - 43",,"Bayyıldız Spor Ayakkabı QIADON-M1 - 43",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-M1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1735,variation,"QIADON-M1 - 44",,"Bayyıldız Spor Ayakkabı QIADON-M1 - 44",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-M1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1736,variation,"QIADON-M1 - 45",,"Bayyıldız Spor Ayakkabı QIADON-M1 - 45",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,3990,,,,,,,QIADON-M1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1820,variation,"H110396-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,H110396-S1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,39,,0
1821,variation,"H110396-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 40",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,3790,,,,,,,H110396-S1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
1822,variation,"H110396-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 41",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,,3790,,,,,,,H110396-S1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
1823,variation,"H110396-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 42",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,3790,,,,,,,H110396-S1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
1824,variation,"H110396-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 43",1,0,visible,,,,,taxable,parent,1,19,,0,0,,,,,0,,,3790,,,,,,,H110396-S1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
1825,variation,"H110396-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 44",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,3790,,,,,,,H110396-S1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
1826,variation,"H110396-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model H110396 - 45",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,3790,,,,,,,H110396-S1,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
1873,variable,"M18270 GRİ",,Model-M18270,1,0,visible,"Hakiki deri ve üst kalite tekstil malzemeden üretilmiştir. İthal tabanı sayesinde yüksek dayanıklılık, güçlü yer tutuşu ve gün boyu konfor sunar. Günlük kullanım ve outdoor aktiviteler için idealdir.","Hakiki deri ve üst kalite tekstil malzemeden üretilmiştir.\nNefes alabilen yapısı sayesinde uzun süreli kullanımlarda ayak konforu sağlar.\nİthal tabanı konforlu, rahat ve dayanıklıdır.\nDayanıklı dikişleri ve ergonomik kalıbı ile ayağı iyi kavrar.\nGünlük kullanım ve outdoor aktiviteler için uygundur.",,,taxable,,1,4,1,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/m18270.jpeg,,,,,,,,,0,,,,Numara,"38, 39, 40, 41, 42, 43, 44, 45",1,1
1877,variation,"M18270 GRİ - 40",,"Model-M18270 - 40",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,2290,,,,,,,"M18270 GRİ",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,1
1878,variation,,,"Model-M18270 - 41",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,2290,,,,,,,"M18270 GRİ",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,1
1879,variation,,,"Model-M18270 - 42",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,2290,,,,,,,"M18270 GRİ",,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,1
1880,variation,,,"Model-M18270 - 43",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,2290,,,,,,,"M18270 GRİ",,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
1881,variation,,,"Model-M18270 - 44",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,2290,,,,,,,"M18270 GRİ",,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,1
1892,variable,"P1492 - H5",,"Model 1492-H5",1,0,visible,"Hakiki deri ve kaliteli tekstil malzemeden üretilmiştir. Enjeksiyon tabanı sayesinde dayanıklı ve uzun ömürlüdür. Karlı ve ıslak koşullarda 2 saate kadar su geçirmeme garantisi sunar.","Bu taktik bot, hakiki deri ve kaliteli tekstil malzeme kullanılarak üretilmiştir. Dayanıklı yapısı sayesinde zorlu arazi ve yoğun kullanım koşullarına uygundur. Enjeksiyon taban teknolojisi ile taban–üst saya birleşimi güçlüdür, uzun ömürlüdür. Kaymaz tabanı farklı zeminlerde sağlam tutuş sağlar. Karlı ve ıslak hava koşullarında 2 saate kadar su geçirmeme garantisi sunar. Günlük kullanım, outdoor aktiviteler ve zorlu görevler için güvenilir bir seçenektir.",,,taxable,,1,,,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/1492h5.jpeg,,,,,,,,,0,,,,Numara,"40, 41, 42, 43",1,1
1894,variation,"P1492 - H5 - 40",,"Model 1492-H5 - 40",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"P1492 - H5",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,1
1895,variation,"P1492 - H5 - 41",,"Model 1492-H5 - 41",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,2000,,,,,,,"P1492 - H5",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,1
1896,variation,"P1492 - H5 - 42",,"Model 1492-H5 - 42",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,2000,,,,,,,"P1492 - H5",,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,1
1897,variation,"P1492 - H5 - 43",,"Model 1492-H5 - 43",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,2000,,,,,,,"P1492 - H5",,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
1898,variable,"P1492 - B5",,"Model P1492-B5",1,0,visible,"Hakiki deri ve kaliteli tekstil malzemeden üretilmiştir. Enjeksiyon tabanı sayesinde dayanıklı ve uzun ömürlüdür. Karlı ve ıslak koşullarda 2 saate kadar su geçirmeme garantisi sunar.","Bu taktik bot, hakiki deri ve kaliteli tekstil malzeme kullanılarak üretilmiştir. Dayanıklı yapısı sayesinde zorlu arazi ve yoğun kullanım koşullarına uygundur. Enjeksiyon taban teknolojisi ile taban–üst saya birleşimi güçlüdür, uzun ömürlüdür. Kaymaz tabanı farklı zeminlerde sağlam tutuş sağlar. Karlı ve ıslak hava koşullarında 2 saate kadar su geçirmeme garantisi sunar. Günlük kullanım, outdoor aktiviteler ve zorlu görevler için güvenilir bir seçenektir.",,,taxable,,1,,,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/1492-b5.jpeg,,,,,,,,,0,,,,Numara,"41, 43",1,1
1899,variation,"P1492 - B5 - 41",,"Model P1492-B5 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"P1492 - B5",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,1
1900,variation,"P1492 - B5 - 43",,"Model P1492-B5 - 43",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,2000,,,,,,,"P1492 - B5",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
1902,variable,"M5538 - S1",,"Model M5538-S1",1,0,visible,"Hakiki deri ve kaliteli tekstil malzemeden üretilmiştir. Enjeksiyon tabanı sayesinde dayanıklı ve uzun ömürlüdür. Karlı ve ıslak koşullarda 2 saate kadar su geçirmeme garantisi sunar.","Bu taktik bot, hakiki deri ve kaliteli tekstil malzeme kullanılarak üretilmiştir. Dayanıklı yapısı sayesinde zorlu arazi ve yoğun kullanım koşullarına uygundur. Enjeksiyon taban teknolojisi ile taban–üst saya birleşimi güçlüdür, uzun ömürlüdür. Kaymaz tabanı farklı zeminlerde sağlam tutuş sağlar. Karlı ve ıslak hava koşullarında 2 saate kadar su geçirmeme garantisi sunar. Günlük kullanım, outdoor aktiviteler ve zorlu görevler için güvenilir bir seçenektir.",,,taxable,,1,,,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/M5538-S1.jpeg,,,,,,,,,0,,,,Numara,"42, 43, 45",1,1
1903,variation,"M5538 - S1 - 42",,"Model M5538-S1 - 42",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,2000,,,,,,,"M5538 - S1",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,1
1904,variation,"M5538 - S1 - 43",,"Model M5538-S1 - 43",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,2000,,,,,,,"M5538 - S1",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
1905,variation,"M5538 - S1 - 45",,"Model M5538-S1 - 45",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"M5538 - S1",,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,1
1907,variable,"G584 - S3",,"Model G584 - S3",1,0,visible,"Hakiki deriden üretilmiş, dayanıklı ve konforlu bot. Günlük kullanım ve zorlu koşullar için uygundur.","Bu bot tamamen hakiki deri kullanılarak üretilmiştir. Deri yapısı sayesinde hem dayanıklıdır hem de zamanla ayağın formunu alarak daha rahat bir kullanım sunar. Sağlam dikişleri ve güçlü taban yapısı uzun ömürlü kullanım için tasarlanmıştır. Günlük kullanımda olduğu kadar zorlu hava ve zemin koşullarında da güven verir. Klasik ve zamansız tasarımı sayesinde farklı kombinlerle rahatlıkla kullanılabilir. Konfor ve sağlamlığı bir arada isteyenler için pratik bir tercihtir.",,,taxable,,1,,,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/G584-S3.jpeg,,,,,,,,,0,,,,Numara,"41, 42, 43, 44, 45",1,1
1908,variation,"G584 - S3 - 41",,"Model G584 - S3 - 41",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"G584 - S3",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,1
1909,variation,"G584 - S3 - 42",,"Model G584 - S3 - 42",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"2000,0",,,,,,,"G584 - S3",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,1
1910,variation,"G584 - S3 - 43",,"Model G584 - S3 - 43",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,2000,,,,,,,"G584 - S3",,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
1911,variation,"G584 - S3 - 44",,"Model G584 - S3 - 44",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"G584 - S3",,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,1
1912,variation,"G584 - S3 - 45",,"Model G584 - S3 - 45",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"G584 - S3",,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,1
1914,variable,"G584 - H5",,"Model G584-H5",1,0,visible,"Hakiki deriden üretilmiş, dayanıklı ve konforlu bot. Günlük kullanım ve zorlu koşullar için uygundur.","Bu bot tamamen hakiki deri kullanılarak üretilmiştir. Deri yapısı sayesinde hem dayanıklıdır hem de zamanla ayağın formunu alarak daha rahat bir kullanım sunar. Sağlam dikişleri ve güçlü taban yapısı uzun ömürlü kullanım için tasarlanmıştır. Günlük kullanımda olduğu kadar zorlu hava ve zemin koşullarında da güven verir. Klasik ve zamansız tasarımı sayesinde farklı kombinlerle rahatlıkla kullanılabilir. Konfor ve sağlamlığı bir arada isteyenler için pratik bir tercihtir.",,,taxable,,1,,,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/G584-H5.jpeg,,,,,,,,,0,,,,Numara,"40, 42, 45",1,1
1916,variation,"G584 - H5 - 40",,"Model G584-H5 - 40",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,"2000,0",,,,,,,"G584 - H5",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,1
1917,variation,"G584 - H5 - 42",,"Model G584-H5 - 42",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,2000,,,,,,,"G584 - H5",,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,1
1918,variation,"G584 - H5 - 43",,"Model G584-H5 - 43",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"2000,0",,,,,,,"G584 - H5",,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
1919,variation,"G584 - H5 - 45",,"Model G584-H5 - 45",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,"2000,0",,,,,,,"G584 - H5",,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,1
1920,variable,"G510 SYH",,"Model G510 SYH",1,0,visible,"Kaliteli tekstil malzemeden üretilmiş, hafif ve konforlu ayakkabı. İthal tabanı sayesinde günlük kullanım için uygundur.","Bu ayakkabı kaliteli tekstil malzeme kullanılarak üretilmiştir. Hafif ve nefes alabilen yapısı sayesinde gün boyu konfor sağlar. İthal taban yapısı darbeyi dengeli şekilde emer ve uzun süreli kullanımda ayağı yormaz. Esnek tabanı hareket kabiliyetini artırırken, sağlam yapısı günlük kullanıma uygundur. Şehir hayatı ve aktif kullanım için pratik ve rahat bir seçenektir.",,,taxable,,1,,,0,0,,,,,1,,,,Serisonu,,,https://bayyildiz.com/wp-content/uploads/2026/02/G510-SYH.jpeg,,,,,,,,,0,,,,Numara,43,1,1
1922,variation,"G510 SYH - 43",,"Model G510 SYH - 43",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,2990,,,,,,,"G510 SYH",,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,1
2009,variable,F264102-T5,,"Model - F264102-T5",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/02/F264102-T3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/02/F264102-T3.2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",1,0
